Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Patent citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Sustainable Development Goals (2021),Topic Cluster name,Topic Cluster number,Topic name,Topic number,Topic Cluster Prominence Percentile,Topic Prominence Percentile
Accurate Two-Terminal Transmission Line Fault Location Using Traveling Waves," Silva, K.M.",4, 9744170000,2018,2018-04-01,IEEE Transactions on Power Delivery,33,2,873-880,-,ISSN-08858977,17370,Journal,2.44,4,8.2,6,1.844,5,3.22,73,96,7.22,12.05,1,2,0,"Lopes, F.V., Dantas, K.M., Silva, K.M. and 1 more (...) (2018).Accurate Two-Terminal Transmission Line Fault Location Using Traveling Waves. IEEE Transactions on Power Delivery,33(2) 873-880",https://www.scopus.com/record/display.url?eid=2-s2.0-85044354717&origin=resultslist,10.1109/TPWRD.2017.2711262,Article,,2-s2.0-85044354717,-,Universidade Federal de Campina Grande| Universidade de Brasília| Universidade Federal do Rio Grande do Norte,3,60024989| 60003709| 60023857,Universidade de Brasília| Universidade Federal de Campina Grande| Universidade Federal do Rio Grande do Norte,55700698000,22333585200,55700698000,-,Brazil, 2208, Electrical and Electronic Engineering,-,"Electric Fault Location,Electric Lines,Electric Power Distribution",407,"Electric Fault Location,Fault Detection,Power Lines",1374,64.883,97.068
Accurate Two-Terminal Transmission Line Fault Location Using Traveling Waves," Costa, F.B.",4, 22333585200,2018,2018-04-01,IEEE Transactions on Power Delivery,33,2,873-880,-,ISSN-08858977,17370,Journal,2.44,4,8.2,6,1.844,5,3.22,73,96,7.22,12.05,1,2,0,"Lopes, F.V., Dantas, K.M., Silva, K.M. and 1 more (...) (2018).Accurate Two-Terminal Transmission Line Fault Location Using Traveling Waves. IEEE Transactions on Power Delivery,33(2) 873-880",https://www.scopus.com/record/display.url?eid=2-s2.0-85044354717&origin=resultslist,10.1109/TPWRD.2017.2711262,Article,,2-s2.0-85044354717,-,Universidade Federal de Campina Grande| Universidade de Brasília| Universidade Federal do Rio Grande do Norte,3,60024989| 60003709| 60023857,Universidade de Brasília| Universidade Federal de Campina Grande| Universidade Federal do Rio Grande do Norte,55700698000,22333585200,55700698000,-,Brazil, 2208, Electrical and Electronic Engineering,-,"Electric Fault Location,Electric Lines,Electric Power Distribution",407,"Electric Fault Location,Fault Detection,Power Lines",1374,64.883,97.068
Accelerometer-based human fall detection using convolutional neural networks,"Santos, G.L.",6,57195960665,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Endo, P.T.",6, 36160299900,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Monteiro, K.H.C.",6, 57206669777,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Rocha, E.D.S.",6, 57201277232,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Silva, I.",6, 36537969500,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Lynn, T.",6, 25825321500,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil,1303,Biochemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks,"Santos, G.L.",6,57195960665,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Endo, P.T.",6, 36160299900,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Monteiro, K.H.C.",6, 57206669777,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Rocha, E.D.S.",6, 57201277232,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Silva, I.",6, 36537969500,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Lynn, T.",6, 25825321500,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1602, Analytical Chemistry,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks,"Santos, G.L.",6,57195960665,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1710, Information Systems,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Endo, P.T.",6, 36160299900,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1710, Information Systems,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
Accelerometer-based human fall detection using convolutional neural networks," Monteiro, K.H.C.",6, 57206669777,2019,2019-04-01,Sensors (Switzerland),19,7,-,1644,ISSN-14248220,130124,Journal,1.62,11,5,13,0.653,24,1.84,41,82,8.71,9.41,1,1,0,"Santos, G.L., Endo, P.T., Monteiro, K.H.C. and 3 more (...) (2019).Accelerometer-based human fall detection using convolutional neural networks. Sensors (Switzerland),19(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85064532574&origin=resultslist,10.3390/s19071644,Article,Gold|Green,2-s2.0-85064532574,30959877,Universidade de Pernambuco| Universidade Federal de Pernambuco| Dublin Business School| Dublin City University| Universidade Federal do Rio Grande do Norte,5,60031482| 60021980| 60025059| 60005342| 60023857,Universidade Federal de Pernambuco| Universidade de Pernambuco| Dublin City University| Dublin Business School| Universidade Federal do Rio Grande do Norte,57195960665,25825321500,36160299900,-,Ireland| Brazil, 1710, Information Systems,-,"Sensors,Accelerometers,Smartphones",880,"Activity Recognition,Wearable Sensors,Sensor",4240,72.91,99.468
